row,values
geometric-mean,0.7794089921965368
kurtosis,0.4719060011562921
max,0.873140134450156
mean,0.7824703842242595
median,0.8001665448636068
min,0.5907369372745026
skewness,-0.8784345005915444
standard-deviation,0.06838955794858927
variance,0.004677131636403449
