row,values
1,0.1841661104
2,0.23637848643333334
3,0.2794907742
4,0.3192293837666667
5,0.35913736893333337
6,0.4024869983
7,0.44235474263333335
8,0.4783715172333334
9,0.5143521999333334
10,0.5536138699333334
11,0.5926965268666667
12,0.6231374922666667
13,0.6570322703
14,0.6913465553333333
15,0.7241431356666667
16,0.7658470714666668
17,0.8023846583666667
18,0.8326779045
19,0.8658873747333334
20,0.8962016994
21,0.9271490414666668
22,0.9605361910666668
23,0.9906480841333334
24,1.0231826131000001
25,1.0545099740333335
26,1.0831502112666667
27,1.1117572735
28,1.1402738827
29,1.1753717653666667
30,1.2100883973666667
31,1.2402824385
32,1.2736500986000001
33,1.3028850695666667
34,1.3312058693000002
35,1.3653628068333334
36,1.3973156253
37,1.4282269269
38,1.4590366794333334
39,1.4879659774
40,1.5178885646333335
41,1.5527069864666667
42,1.5834813774333334
43,1.6136253615
44,1.6472400848333335
45,1.6811123099333334
46,1.7154699069666668
47,1.7512698200333334
48,1.7838463905000002
49,1.8186683144333335
50,1.8512904612333334
51,1.8816999802
52,1.9113179894333334
53,1.944535784966667
54,1.9767654147333333
55,2.0101427065
56,2.0411272163666667
57,2.0722483511000003
58,2.1044924449666667
59,2.1364382036333334
60,2.1705390968333336
61,2.2086506232333334
62,2.245688277466667
63,2.285563617566667
64,2.323233911
65,2.3631827732
66,2.4035971316
67,2.4402392299666666
68,2.4802110092
69,2.5147297872000003
70,2.5501820784333336
71,2.587769389
72,2.6256704253666667
73,2.6619891202000003
74,2.7013110697333333
75,2.7345289105333337
76,2.769488319666667
77,2.8064809036333336
78,2.8419356413333334
79,2.8797305216666667
80,2.9167686020333337
81,2.9548548334
82,2.9927341017
83,3.0303948137333334
84,3.0718542063333336
85,3.1132102382333335
86,3.1539532851
87,3.1963346650333335
88,3.2401820326
89,3.284244673366667
90,3.3283138206333334
91,3.3720415225
92,3.4141734756333335
93,3.4584590656666667
94,3.5071949989
95,3.5510669754333337
96,3.595895598466667
97,3.636471103366667
98,3.6785908095
99,3.722507794766667
100,3.7665608451333337
101,3.8115248719333334
102,3.8567854912333335
103,3.907130072366667
104,3.9510983696333337
105,3.9953817754333336
106,4.042881501033333
107,4.0896315217
108,4.136480791966667
109,4.183421985133333
110,4.233292769766667
111,4.284598485233333
112,4.335385532566667
113,4.387897721833333
114,4.443210373333334
115,4.496074662000001
116,4.550353281233334
117,4.6051141509
118,4.658377226266667
119,4.720964805266667
120,4.7724410629000005
121,4.827108852866667
122,4.886151447333334
123,4.9419815329
124,5.0021048044
125,5.0604431619
126,5.115327843666667
127,5.177397305266667
128,5.234675346933334
129,5.297768029933334
130,5.358106961433333
131,5.422862355566667
132,5.485033849733334
133,5.551643940666667
134,5.61435902
135,5.6804886507
136,5.745006549633334
137,5.814009529500001
138,5.8843685251333335
139,5.9581618196666675
140,6.0286392064
141,6.098292923866667
142,6.1648571726000005
143,6.232939157366667
144,6.302553203
145,6.375341008233334
146,6.4461758912
147,6.515740181466667
148,6.591383806833334
149,6.665480512433334
150,6.741063279933334
151,6.816001912366667
152,6.893389060666667
153,6.974737434500001
154,7.053410910866667
155,7.134576516666667
156,7.214452036733333
157,7.295684104433334
158,7.380865879566667
159,7.4707099987
160,8.037926317066667
161,8.570950573266668
162,9.0386194263
163,9.469816220933334
164,9.934719834833334
165,10.393540270066667
166,10.818505078466668
167,11.2614021765
168,11.756263743333335
169,12.233646382933333
170,12.637694310566667
171,13.0575791519
172,13.5254846427
173,14.004996482333334
174,14.437124372333335
175,14.870252761433335
176,15.376776548666667
177,15.761660499266668
178,16.209690565633334
179,16.65446830686667
180,17.063844908866667
181,17.522848865066667
182,17.8937000472
183,18.2887839072
184,18.700844043866667
185,19.137734867833334
186,19.516802956666666
187,19.93065298606667
188,20.315285580466668
189,20.704337210333335
190,21.1238358724
191,21.55017520106667
192,21.98304182716667
193,22.421694182466666
194,22.828452800033336
195,23.262883889733335
196,23.6394576765
197,24.026885038666666
198,24.408782161433336
199,24.81458966836667
200,25.18753059206667
201,25.581960158333334
202,25.983134177633335
203,26.34413718256667
204,26.72573304746667
205,27.134682407800003
206,27.5325257253
207,27.890216634066668
208,28.232779171300002
209,28.588918492300003
210,28.959370667133335
211,29.340507707133334
212,29.744983351433333
213,30.121399761733336
214,30.532685147233334
215,30.93689178796667
216,31.35357763736667
217,31.776747072600003
218,32.16649054636667
219,32.54160163743334
220,32.97363311503334
221,33.377443360233336
222,33.76757036633334
223,34.14375145926667
224,34.51829961166667
225,34.908165356800005
226,35.26247866773333
227,35.628930704400005
228,35.97431905616667
229,36.358733544466666
230,36.71469013036667
231,37.128399574266666
232,37.525245852033336
233,37.914817170300005
234,38.26666208073333
235,38.640352851533336
236,39.02826660546667
237,39.375439324300004
238,39.737654593900004
239,40.06567081276667
240,40.386515170433334
241,40.76617929533334
242,41.121435065233335
243,41.46921684616667
244,41.83933710583334
245,42.1756350979
246,42.513911033233335
247,42.885117298833336
248,43.227268260833334
249,43.6187025443
250,43.98100550816667
251,44.31928770646667
252,44.70250423836667
253,45.049159309000004
254,45.417348169133334
255,45.749406716533336
256,46.092005865900006
257,46.44605617056667
258,46.809550794833335
259,47.15706280933333
260,47.53136380486667
261,47.868997850300005
262,48.2241389638
263,48.58402806166667
264,48.92501623786667
265,49.256104147900004
266,49.60613561546667
267,49.97810760266667
268,50.29722877326667
269,50.6200927949
270,50.94180845796667
271,51.24871402446667
272,51.582358124500004
273,51.92164160096667
274,52.22737898250001
275,52.549452090900004
276,52.88536386986667
277,53.247595748100004
278,53.5889112021
279,53.9450549139
280,54.29397404956667
281,54.63746881806667
282,54.969294693600006
283,55.2642925915
284,55.59617227546667
285,55.92312872516667
286,56.230944936133334
287,56.5599806106
288,56.89172191123334
289,57.2252993671
290,57.531051161
291,57.85600854836667
292,58.205665055833336
293,58.53566211196667
294,58.865662589900005
295,59.182524761900005
296,59.52566233153334
297,59.8089418263
298,60.11864443156667
299,60.45557525336667
300,60.7545888825
301,61.098284276600005
302,61.393007567766674
303,61.706434571133336
304,62.046098025366675
305,62.35461127276667
306,62.663467455100005
307,62.995416363333334
308,63.304832045733335
309,63.625215884633334
310,63.952171821633335
311,64.24974794836668
312,64.57113911953334
313,64.89117371633334
314,65.21850967406667
315,65.5353187514
316,65.88641822053334
317,66.1767216396
318,66.52679031383333
319,66.84078754250001
320,67.15538514083335
321,67.46378111016668
322,67.78013613946666
323,68.11287272836667
324,68.3910921896
325,68.70652725756668
326,69.01283975306667
327,69.34124507756667
328,69.64117534106667
329,69.94620492923333
330,70.26888842936667
331,70.59448765670001
332,70.92365141500001
333,71.24214100873334
334,71.55730212226668
335,71.86658004603333
336,72.17625414933333
337,72.4682468348
338,72.81122041563334
339,73.16472956806668
340,73.5040742391
341,73.81847512036667
342,74.14443145953334
343,74.5069789229
344,74.84961754093334
345,75.14414378563333
346,75.48770729290001
347,75.82155074293334
348,76.11856085336667
349,76.4339039336
350,76.7598790911
351,77.0552701016
352,77.39235028943334
353,77.71218469656667
354,78.0086954427
355,78.31149456216667
356,78.63327185316668
357,78.92459689663333
358,79.21598121693334
359,79.52703416996667
360,79.83021833943333
361,80.10379503656667
362,80.38581803733334
363,80.6748675913
364,80.98388545636668
365,81.27995898853334
366,81.55973086806667
367,81.85224450733334
368,82.15219377896668
369,82.44871061533334
370,82.75526575330001
371,83.05375400623333
372,83.34329183326668
373,83.62782851336667
374,83.92167682596667
375,84.20625590803334
376,84.50135208466668
377,84.77132571986667
378,85.06555601366667
379,85.36742642850001
380,85.69766914496667
381,85.96859532156667
382,86.23657194280001
383,86.49429587013334
384,86.75958492090001
385,87.04032872563334
386,87.32061327176667
387,87.60454152946667
388,87.8984419212
389,88.17946373143334
390,88.48190609923334
391,88.75868332216668
392,89.03648640813334
393,89.31241599706667
394,89.60438221313333
395,89.88025136190001
396,90.16170073046668
397,90.44697553433333
398,90.73116789433334
399,90.99401507360001
400,91.27128938786667
401,91.57772049120001
402,91.87579854936668
403,92.16201642036667
404,92.44163003873334
405,92.71515340553334
406,92.98970839826667
407,93.2560685736
408,93.54450430446667
409,93.82703821626667
410,94.12338038053333
411,94.40382951676668
412,94.69511200196668
413,94.95374352606667
414,95.23228756433333
415,95.51308176963335
416,95.8088906092
417,96.09147574090001
418,96.39071387886668
419,96.6945742259
420,96.9746218879
421,97.22750102406667
422,97.49542296666667
423,97.77004836016667
424,98.06614441936668
425,98.3277762987
426,98.60712917143334
427,98.88015350313334
428,99.15734941326667
429,99.43827872923335
430,99.73115448843333
431,100.0029069494
432,100.33349319756667
433,100.62645702116667
434,100.9009507516
435,101.168979308
436,101.43704695916668
437,101.73380247786667
438,102.0269950574
439,102.289739968
440,102.5499798958
441,102.82144064350001
442,103.09074748670001
443,103.37284455803334
444,103.62512533030001
445,103.87102334786667
446,104.12288500753334
447,104.38732100343334
448,104.67766373393334
449,104.95937435510001
450,105.21639094506668
451,105.48458143143334
452,105.73844498310001
453,106.0205738801
454,106.29500248833334
455,106.58187836306668
456,106.83676114406667
457,107.10979771310001
458,107.39880839240001
459,107.63919983950001
460,107.89639100023334
461,108.16082906373335
462,108.43110467773334
463,108.70809762966667
464,108.9500047754
465,109.21049890706668
466,109.45925038456667
467,109.73090691023334
468,109.99545723393334
469,110.24131117450001
470,110.50141359046667
471,110.77055757250001
472,111.01584484396668
473,111.2724652088
474,111.54875167713334
475,111.79090034480001
476,112.03556076320001
477,112.28822109413333
478,112.54126015860001
479,112.82412137656668
480,113.087340795
481,113.34969435600001
482,113.61970368503334
483,113.87977911366667
484,114.14962167843333
485,114.40963031620001
486,114.65940615953335
487,114.92075089756668
488,115.20062912693334
489,115.4443987428
490,115.69512163883334
491,115.95081591156668
492,116.18480631756667
493,116.44572482753334
494,116.71395458250001
495,116.97772790533334
496,117.23306392533334
497,117.50633894253335
498,117.75483073823334
499,118.01623878993334
500,118.30624534130001
501,118.56013673523334
502,118.84606962316667
503,119.131775684
504,119.39862660376667
505,119.66595025950001
506,119.92717220696667
507,120.20035741413334
508,120.4430749464
509,120.71527535766667
510,120.95850080773334
511,121.22694230636668
512,121.4851231204
513,121.73458959343334
514,122.02301410863333
515,122.2841501303
516,122.55156040926667
517,122.82617449283335
518,123.0619028009
519,123.3059726575
520,123.55862424313334
521,123.81637656196668
522,124.05692708346668
523,124.31887739403334
524,124.55704367493334
525,124.80724442660001
526,125.05240148526667
527,125.3011604791
528,125.5555396081
529,125.79286857346668
530,126.04405043413334
531,126.28978717373334
532,126.53112492186668
533,126.78525306613334
534,127.05639726443334
535,127.29858950886667
536,127.57042537320001
537,127.82050584736668
538,128.08610226123335
539,128.34895833083334
540,128.60577031193333
541,128.87869816646668
542,129.13575794940002
543,129.37174324633335
544,129.64221372573334
545,129.89043143573335
546,130.1776537448667
547,130.46583921213335
548,130.72943237883334
549,130.99252461513333
550,131.24407901770002
551,131.49834120836667
552,131.7468088230667
553,131.98762500883333
554,132.24478563293334
555,132.48718890080002
556,132.72805169226666
557,132.98487131993335
558,133.2401189583
559,133.49130528546667
560,133.7372639678
561,133.98116501383333
562,134.2406154399
563,134.49088529596668
564,134.74195740396667
565,134.98348026423335
566,135.23101620236667
567,135.4882212661
568,135.7210843706
569,135.96106553616667
570,136.20739601370002
571,136.45209300116667
572,136.70879093846668
573,136.96190616286668
574,137.20863425053335
575,137.4600358842
576,137.7198725458
577,137.96004004393333
578,138.19822423796668
579,138.4370089424
580,138.67611441253334
581,138.91688614193333
582,139.14916571740002
583,139.39319995576668
584,139.65496850573334
585,139.88647074183334
586,140.1353795324667
587,140.3873215817
588,140.6501580354
589,140.90728314696668
590,141.1545882073667
591,141.39963929373334
592,141.6475356031667
593,141.90172662946668
594,142.14133124396668
595,142.40634779863333
596,142.65051429806667
597,142.89042983596667
598,143.13494011243336
599,143.42448329883334
600,143.67109432536668
601,143.88511961213334
602,144.12667534596667
603,144.3876023318
604,144.63335854566668
605,144.86926511616667
606,145.11144464880002
607,145.33601447346666
608,145.62814883503336
609,145.89565579373334
610,146.15154064406667
611,146.39489258516667
612,146.63421453543333
613,146.86889841703334
614,147.13156598930001
615,147.37794878336666
616,147.6069525169
617,147.85997712303333
618,148.09612890003334
619,148.32493155806668
620,148.59101140270002
621,148.86746774183334
622,149.11980416723335
623,149.35701804093335
624,149.60132725850002
625,149.8583061571
626,150.10103881913335
627,150.33252652963336
628,150.56443133480002
629,150.79460767286668
630,151.045702475
631,151.2957221007
632,151.52177116303335
633,151.75337621933335
634,151.98925679973334
635,152.21981856960002
636,152.47461712330002
637,152.7175409014667
638,152.99457195850002
639,153.24735645926668
640,153.50349706496667
641,153.7399102812
642,153.9828570647
643,154.2124572769
644,154.47129942343335
645,154.72708337116669
646,154.9896212859
647,155.2296177542
648,155.48897580986667
649,155.73390073346667
650,155.99026704300002
651,156.20916721483334
652,156.44595609103334
653,156.67933136896667
654,156.90866008086667
655,157.15900261960002
656,157.3814455947
657,157.60916704333334
658,157.86529907933334
659,158.13414960793335
660,158.36558690873335
661,158.6183972382
662,158.85018762246668
663,159.08454961603334
664,159.3303591153667
665,159.57584834706668
666,159.80613365793334
667,160.04497956116668
668,160.28273172106668
669,160.52476549246668
670,160.7713677877
671,161.00392875756668
672,161.24011037133334
673,161.47763267690001
674,161.72025909216669
675,161.9554297932
676,162.1829026052
677,162.41049657020002
678,162.65199599083334
679,162.8869296201
680,163.10955205333335
681,163.35075148296667
682,163.59593901186668
683,163.82016358143335
684,164.05317790923334
685,164.26432818456666
686,164.5181596561
687,164.7696526363
688,165.0031525923667
689,165.23689174260002
690,165.47436875293334
691,165.71431385573334
692,165.96096882706667
693,166.1835584430667
694,166.42469910003334
695,166.68490221946666
696,166.96012881143335
697,167.18330199363334
698,167.43191382973333
699,167.6782125217
700,167.9137987254
701,168.15519804870002
702,168.41274726240002
703,168.66394963663333
704,168.90025051716668
705,169.1471146552
706,169.38616928013334
707,169.63015869406667
708,169.88184712443334
709,170.1205715885667
710,170.34353130283336
711,170.57681596293335
712,170.80883400413336
713,171.03435903743335
714,171.30048959410001
715,171.52129730213335
716,171.73933593366667
717,171.9717971493667
718,172.20893162396666
719,172.44571582700001
720,172.66325912386668
721,172.89764562940002
722,173.12161385646667
723,173.36509118906667
724,173.61566884196668
725,173.86063036363333
726,174.0746178955667
727,174.310204013
728,174.54814134823334
729,174.81294656966668
730,175.04710841353335
731,175.2874125371
732,175.52410549310002
733,175.76223876756669
734,175.9874162579667
735,176.23893300013336
736,176.46721004336666
737,176.70478237496667
738,176.95358915553334
739,177.19148228606667
740,177.4498781828
741,177.6842316377667
742,177.9107633394
743,178.14669203183334
744,178.3825425994667
745,178.60357508700002
746,178.82440205236668
747,179.04223448573333
748,179.2465286172
749,179.48757453413333
